1.000000e+02 1.000000e+02 -2.000000e+02 3.000000e+01 1.044380e+02 1.043020e+02 1.042776e+02 1.044574e+02 1.040097e+02 1.588290e+02 1.579441e+02 1.575384e+02 1.611966e+02 1.573709e+02 1.584763e+02 1.575997e+02 1.571717e+02 1.608488e+02 1.569958e+02 1.793596e+02 1.785822e+02 1.782056e+02 1.813904e+02 1.779862e+02 2.724047e+02 2.710425e+02 2.723182e+02 2.724013e+02 2.698691e+02 2.608449e+02 2.596026e+02 2.608211e+02 2.608235e+02 2.555476e+02 1.298178e+02 1.298353e+02 1.298027e+02 1.298126e+02 1.297611e+02 1.154048e+02 1.154078e+02 1.153942e+02 1.154053e+02 1.154250e+02 3.455938e+01 3.453505e+01 3.450603e+01 3.456428e+01 3.434054e+01 6.242579e+01 6.236768e+01 6.230053e+01 6.244141e+01 6.191478e+01 1.924501e+02 1.917081e+02 1.916022e+02 1.926215e+02 1.891403e+02 2.081167e+02 2.075211e+02 2.074112e+02 2.082547e+02 2.053173e+02 3.326317e+02 3.311949e+02 3.325530e+02 3.328988e+02 3.283035e+02 1.474913e+02 1.476604e+02 1.434750e+02 1.474313e+02 1.401349e+02 2.071506e+02 2.057785e+02 2.071737e+02 2.087184e+02 2.034458e+02 2.620985e+02 2.608718e+02 2.619619e+02 2.621073e+02 2.570234e+02 1.478118e+02 1.476868e+02 1.476536e+02 1.478399e+02 1.471723e+02 3.159231e+01 3.226630e+01 3.217696e+01 3.049421e+01 3.337129e+01 9.164756e-01 9.175272e-01 9.047783e-01 9.164272e-01 9.070572e-01 3.810202e-01 3.817846e-01 3.821382e-01 3.700124e-01 3.713901e-01 3.121429e-01 3.121497e-01 3.123347e-01 3.129527e-01 3.131958e-01 1.755620e+02 1.747785e+02 1.746597e+02 1.757314e+02 1.719922e+02 6.100709e+01 6.092529e+01 6.085565e+01 6.102887e+01 6.038437e+01 2.135505e+02 2.129410e+02 2.128753e+02 2.136979e+02 2.108073e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.153306e+00 1.148451e+00 1.153861e+00 1.153296e+00 1.150041e+00 2.512329e+06 2.565719e+06 2.512329e+06 2.512329e+06 2.684089e+06 1.000000e+00 -2.131032e-03 -2.266684e-03 -2.123559e-03 -2.128936e-03 -2.267200e-03 -8.973632e-02 -8.860265e-02 -9.023879e-02 -9.444484e-02 -9.358844e-02 3.606545e-01 3.664814e-01 3.400691e-01 3.644336e-01 3.533452e-01
2.475000e+02 2.475000e+02 -4.950000e+02 3.000000e+01 1.139842e+02 1.138678e+02 1.129641e+02 1.140015e+02 1.129178e+02 4.234265e+02 4.201526e+02 4.187698e+02 4.288088e+02 4.185537e+02 4.231337e+02 4.198566e+02 4.184869e+02 4.285217e+02 4.182491e+02 4.313566e+02 4.281587e+02 4.268077e+02 4.365745e+02 4.265691e+02 6.143295e+02 6.084971e+02 6.141308e+02 6.143538e+02 6.063381e+02 5.977170e+02 5.923217e+02 5.976125e+02 5.976865e+02 5.847666e+02 3.018419e+02 3.018982e+02 3.018066e+02 3.018344e+02 3.016892e+02 2.677457e+02 2.677482e+02 2.677331e+02 2.677467e+02 2.677958e+02 9.879530e+01 9.884352e+01 9.872389e+01 9.879143e+01 9.866111e+01 1.877588e+02 1.877734e+02 1.874657e+02 1.877625e+02 1.870487e+02 4.335389e+02 4.305801e+02 4.296785e+02 4.340048e+02 4.240110e+02 4.416459e+02 4.388390e+02 4.380963e+02 4.420813e+02 4.326219e+02 5.856069e+02 5.794813e+02 5.866953e+02 5.864562e+02 5.748970e+02 3.576959e+02 3.537663e+02 3.557720e+02 3.577399e+02 3.437063e+02 4.933496e+02 4.875091e+02 4.936641e+02 4.956937e+02 4.829018e+02 5.609171e+02 5.551675e+02 5.605031e+02 5.624254e+02 5.490080e+02 2.984793e+02 2.983303e+02 2.981640e+02 2.983420e+02 2.975288e+02 1.730390e+02 1.734872e+02 1.733932e+02 1.720880e+02 1.733164e+02 8.815671e-01 8.846815e-01 8.641256e-01 8.815382e-01 8.689346e-01 3.723755e-01 3.743588e-01 3.733021e-01 3.603093e-01 3.631652e-01 3.124391e-01 3.124673e-01 3.126827e-01 3.134265e-01 3.137517e-01 4.269427e+02 4.239777e+02 4.229658e+02 4.273878e+02 4.172556e+02 1.877819e+02 1.877918e+02 1.874849e+02 1.877864e+02 1.870587e+02 4.442723e+02 4.414550e+02 4.407040e+02 4.447201e+02 4.352965e+02 4.330000e-01 4.310000e-01 4.290000e-01 4.340000e-01 4.260000e-01 1.102766e+00 1.093663e+00 1.102928e+00 1.102742e+00 1.094733e+00 4.449025e+04 4.644738e+04 4.449025e+04 4.449025e+04 4.830542e+04 1.000000e+00 -1.223647e-03 -1.504591e-03 -1.218735e-03 -1.224284e-03 -1.497356e-03 -8.662547e-02 -8.411904e-02 -8.741778e-02 -9.227920e-02 -9.032354e-02 3.567659e-01 3.688238e-01 3.284423e-01 3.613996e-01 3.477023e-01
3.950000e+02 3.950000e+02 -7.900000e+02 3.000000e+01 1.176176e+02 1.175973e+02 1.159899e+02 1.176349e+02 1.161323e+02 6.673536e+02 6.614251e+02 6.580122e+02 6.760352e+02 6.581718e+02 6.671463e+02 6.612121e+02 6.578159e+02 6.758334e+02 6.579596e+02 6.724484e+02 6.665705e+02 6.631931e+02 6.810450e+02 6.633372e+02 9.418362e+02 9.305150e+02 9.415719e+02 9.418938e+02 9.276366e+02 9.203912e+02 9.099246e+02 9.202021e+02 9.203464e+02 8.995249e+02 4.772839e+02 4.773895e+02 4.772197e+02 4.772727e+02 4.770456e+02 4.237170e+02 4.237190e+02 4.236983e+02 4.237189e+02 4.237927e+02 1.625436e+02 1.626699e+02 1.624372e+02 1.625338e+02 1.624224e+02 3.115322e+02 3.117141e+02 3.111253e+02 3.115213e+02 3.107864e+02 6.632276e+02 6.578807e+02 6.551974e+02 6.639903e+02 6.467722e+02 6.687734e+02 6.635202e+02 6.611368e+02 6.695084e+02 6.527777e+02 8.384995e+02 8.268952e+02 8.405640e+02 8.400554e+02 8.209616e+02 5.816312e+02 5.719595e+02 5.821904e+02 5.816039e+02 5.610044e+02 7.670399e+02 7.558350e+02 7.678840e+02 7.700407e+02 7.497136e+02 8.493707e+02 8.378424e+02 8.486493e+02 8.527069e+02 8.302352e+02 4.531032e+02 4.530431e+02 4.527131e+02 4.527764e+02 4.519545e+02 3.039021e+02 3.043372e+02 3.041776e+02 3.026206e+02 3.036356e+02 8.648631e-01 8.694709e-01 8.440376e-01 8.648482e-01 8.506796e-01 3.668092e-01 3.695209e-01 3.677964e-01 3.541516e-01 3.579639e-01 3.120538e-01 3.120916e-01 3.123302e-01 3.130936e-01 3.134540e-01 6.595358e+02 6.542681e+02 6.511992e+02 6.602629e+02 6.428844e+02 3.116557e+02 3.118358e+02 3.112473e+02 3.116451e+02 3.109055e+02 6.706212e+02 6.653913e+02 6.629031e+02 6.713702e+02 6.546575e+02 1.240000e+00 1.230000e+00 1.230000e+00 1.240000e+00 1.220000e+00 1.077947e+00 1.066416e+00 1.078033e+00 1.077922e+00 1.067298e+00 3.830648e+03 4.125471e+03 3.830648e+03 3.830648e+03 4.332935e+03 1.000000e+00 -9.657789e-04 -1.340433e-03 -9.608269e-04 -9.666033e-04 -1.332827e-03 -8.502417e-02 -8.166049e-02 -8.594044e-02 -9.116899e-02 -8.847231e-02 3.551210e-01 3.710534e-01 3.222798e-01 3.602364e-01 3.453124e-01
5.425000e+02 5.425000e+02 -1.085000e+03 3.000000e+01 1.197323e+02 1.198108e+02 1.176452e+02 1.197502e+02 1.179540e+02 9.039045e+02 8.953080e+02 8.890312e+02 9.160511e+02 8.899947e+02 9.037429e+02 8.951408e+02 8.888822e+02 9.158939e+02 8.898333e+02 9.076960e+02 8.991388e+02 8.928988e+02 9.197801e+02 8.938491e+02 1.260486e+03 1.243201e+03 1.260169e+03 1.260750e+03 1.239780e+03 1.235107e+03 1.219129e+03 1.234830e+03 1.235048e+03 1.206175e+03 6.530620e+02 6.532223e+02 6.529661e+02 6.530470e+02 6.527427e+02 5.803493e+02 5.803511e+02 5.803230e+02 5.803519e+02 5.804485e+02 2.270417e+02 2.272528e+02 2.268962e+02 2.270264e+02 2.269327e+02 4.348851e+02 4.352544e+02 4.343682e+02 4.348607e+02 4.341175e+02 8.856457e+02 8.779396e+02 8.726427e+02 8.867153e+02 8.618809e+02 8.899093e+02 8.822271e+02 8.773578e+02 8.909505e+02 8.665666e+02 1.090394e+03 1.072703e+03 1.093450e+03 1.092807e+03 1.066057e+03 7.990476e+02 7.828158e+02 8.025011e+02 7.988612e+02 7.715269e+02 1.032674e+03 1.015631e+03 1.034174e+03 1.036384e+03 1.008392e+03 1.132315e+03 1.114317e+03 1.131200e+03 1.137541e+03 1.105662e+03 6.105921e+02 6.106477e+02 6.101586e+02 6.100808e+02 6.092745e+02 4.314668e+02 4.319063e+02 4.316449e+02 4.298089e+02 4.307105e+02 8.541697e-01 8.599374e-01 8.309143e-01 8.541657e-01 8.390225e-01 3.630903e-01 3.663106e-01 3.641641e-01 3.499501e-01 3.545066e-01 3.117116e-01 3.117547e-01 3.120113e-01 3.127787e-01 3.131618e-01 8.833542e+02 8.758498e+02 8.698028e+02 8.843761e+02 8.593285e+02 4.350320e+02 4.354003e+02 4.345144e+02 4.350077e+02 4.342623e+02 8.914125e+02 8.838147e+02 8.787131e+02 8.924724e+02 8.680927e+02 2.250000e+00 2.230000e+00 2.250000e+00 2.250000e+00 2.200000e+00 1.061949e+00 1.048758e+00 1.062004e+00 1.061923e+00 1.049547e+00 6.026090e+02 6.600670e+02 6.026090e+02 6.026090e+02 6.905216e+02 1.000000e+00 -8.126545e-04 -1.255568e-03 -8.073903e-04 -8.135569e-04 -1.247641e-03 -8.394407e-02 -7.996379e-02 -8.493061e-02 -9.045804e-02 -8.719198e-02 3.541446e-01 3.728763e-01 3.181047e-01 3.596306e-01 3.439157e-01
6.900000e+02 6.900000e+02 -1.380000e+03 3.000000e+01 1.211815e+02 1.213532e+02 1.187225e+02 1.212000e+02 1.191794e+02 1.136064e+03 1.124843e+03 1.115029e+03 1.151771e+03 1.117157e+03 1.135933e+03 1.124707e+03 1.114922e+03 1.151643e+03 1.117028e+03 1.139101e+03 1.127912e+03 1.118135e+03 1.154758e+03 1.120251e+03 1.574676e+03 1.551117e+03 1.574259e+03 1.574779e+03 1.547133e+03 1.544388e+03 1.522627e+03 1.544018e+03 1.544314e+03 1.507299e+03 8.288035e+02 8.290213e+02 8.286742e+02 8.287846e+02 8.284061e+02 7.371972e+02 7.371992e+02 7.371628e+02 7.372005e+02 7.373190e+02 2.921908e+02 2.924918e+02 2.920038e+02 2.921701e+02 2.920968e+02 5.582486e+02 5.588138e+02 5.576193e+02 5.582114e+02 5.574628e+02 1.102933e+03 1.092926e+03 1.084337e+03 1.104315e+03 1.071602e+03 1.106400e+03 1.096247e+03 1.088317e+03 1.107746e+03 1.075457e+03 1.341128e+03 1.317191e+03 1.345070e+03 1.344439e+03 1.309819e+03 1.010454e+03 9.871162e+02 1.017172e+03 1.010067e+03 9.758948e+02 1.292822e+03 1.269684e+03 1.295228e+03 1.297307e+03 1.261557e+03 1.410969e+03 1.386184e+03 1.409425e+03 1.418114e+03 1.376619e+03 7.696076e+02 7.697820e+02 7.691375e+02 7.689173e+02 7.681189e+02 5.575689e+02 5.580300e+02 5.576457e+02 5.555175e+02 5.563555e+02 8.463856e-01 8.531041e-01 8.212298e-01 8.463909e-01 8.305534e-01 3.603415e-01 3.639526e-01 3.614969e-01 3.468153e-01 3.519611e-01 3.114257e-01 3.114721e-01 3.117428e-01 3.125098e-01 3.129098e-01 1.101471e+03 1.091835e+03 1.082047e+03 1.102796e+03 1.069803e+03 5.584038e+02 5.589684e+02 5.577742e+02 5.583667e+02 5.576169e+02 1.107752e+03 1.097881e+03 1.089431e+03 1.109130e+03 1.076830e+03 3.630000e+00 3.590000e+00 3.620000e+00 3.620000e+00 3.560000e+00 1.050262e+00 1.035824e+00 1.050299e+00 1.050235e+00 1.036551e+00 1.249965e+02 1.378243e+02 1.249965e+02 1.249965e+02 1.458080e+02 1.000000e+00 -7.041315e-04 -1.200669e-03 -6.985742e-04 -7.050814e-04 -1.192573e-03 -8.312843e-02 -7.866715e-02 -8.416126e-02 -8.993374e-02 -8.621221e-02 3.534579e-01 3.743779e-01 3.149497e-01 3.592403e-01 3.429450e-01
8.375000e+02 8.375000e+02 -1.675000e+03 3.000000e+01 1.222642e+02 1.225227e+02 1.194914e+02 1.222835e+02 1.200819e+02 1.365124e+03 1.351337e+03 1.337413e+03 1.384461e+03 1.341022e+03 1.365026e+03 1.351249e+03 1.337350e+03 1.384355e+03 1.340945e+03 1.367667e+03 1.353907e+03 1.340020e+03 1.386962e+03 1.343616e+03 1.884527e+03 1.854477e+03 1.884012e+03 1.884654e+03 1.849966e+03 1.849577e+03 1.821840e+03 1.849114e+03 1.849490e+03 1.804271e+03 1.004430e+03 1.004708e+03 1.004266e+03 1.004407e+03 1.003957e+03 8.941324e+02 8.941347e+02 8.940897e+02 8.941364e+02 8.942761e+02 3.578815e+02 3.582764e+02 3.576512e+02 3.578553e+02 3.578053e+02 6.817420e+02 6.825087e+02 6.809967e+02 6.816926e+02 6.809404e+02 1.316274e+03 1.304056e+03 1.291588e+03 1.317961e+03 1.277181e+03 1.319085e+03 1.306945e+03 1.295074e+03 1.320696e+03 1.280330e+03 1.590571e+03 1.560161e+03 1.595443e+03 1.594815e+03 1.552244e+03 1.217144e+03 1.186296e+03 1.227431e+03 1.216538e+03 1.175465e+03 1.549332e+03 1.519611e+03 1.552693e+03 1.554640e+03 1.511037e+03 1.686210e+03 1.654379e+03 1.684216e+03 1.695295e+03 1.644043e+03 9.294518e+02 9.297433e+02 9.289443e+02 9.285865e+02 9.277846e+02 6.829854e+02 6.834819e+02 6.829621e+02 6.805326e+02 6.813392e+02 8.403045e-01 8.478317e-01 8.135833e-01 8.403177e-01 8.239479e-01 3.581770e-01 3.621062e-01 3.594054e-01 3.443306e-01 3.499630e-01 3.111829e-01 3.112320e-01 3.115139e-01 3.122789e-01 3.126920e-01 1.315377e+03 1.303720e+03 1.289536e+03 1.317011e+03 1.275868e+03 6.819010e+02 6.826673e+02 6.811556e+02 6.818516e+02 6.810987e+02 1.320504e+03 1.308463e+03 1.296029e+03 1.322206e+03 1.281795e+03 5.280000e+00 5.220000e+00 5.260000e+00 5.270000e+00 5.180000e+00 1.041109e+00 1.025679e+00 1.041134e+00 1.041083e+00 1.026362e+00 2.984744e+01 3.401179e+01 3.011210e+01 2.984744e+01 3.627526e+01 1.000000e+00 -6.204346e-04 -1.161214e-03 -6.146186e-04 -6.214179e-04 -1.152962e-03 -8.247355e-02 -7.761718e-02 -8.353959e-02 -8.951983e-02 -8.541865e-02 3.529317e-01 3.756512e-01 3.124131e-01 3.589616e-01 3.422077e-01
9.850000e+02 9.850000e+02 -1.970000e+03 3.000000e+01 1.231179e+02 1.234571e+02 1.200729e+02 1.231380e+02 1.207852e+02 1.591799e+03 1.575512e+03 1.556979e+03 1.614820e+03 1.562347e+03 1.591732e+03 1.575448e+03 1.556938e+03 1.614730e+03 1.562294e+03 1.593991e+03 1.577727e+03 1.559231e+03 1.616977e+03 1.564587e+03 2.190919e+03 2.154213e+03 2.190305e+03 2.191069e+03 2.149201e+03 2.151507e+03 2.117650e+03 2.150948e+03 2.151406e+03 2.097940e+03 1.179927e+03 1.180266e+03 1.179728e+03 1.179900e+03 1.179379e+03 1.051106e+03 1.051108e+03 1.051054e+03 1.051110e+03 1.051271e+03 4.240306e+02 4.245228e+02 4.237555e+02 4.239989e+02 4.239748e+02 8.053978e+02 8.063701e+02 8.045328e+02 8.053364e+02 8.045822e+02 1.526439e+03 1.512227e+03 1.495226e+03 1.528471e+03 1.479453e+03 1.528984e+03 1.514872e+03 1.498354e+03 1.531015e+03 1.482382e+03 1.838715e+03 1.801641e+03 1.844582e+03 1.843912e+03 1.793336e+03 1.420136e+03 1.381464e+03 1.434246e+03 1.419305e+03 1.371288e+03 1.802833e+03 1.766436e+03 1.807245e+03 1.808999e+03 1.757481e+03 1.958671e+03 1.919602e+03 1.956200e+03 1.969715e+03 1.908592e+03 1.089768e+03 1.090174e+03 1.089220e+03 1.088731e+03 1.087915e+03 8.080792e+02 8.086215e+02 8.079582e+02 8.052209e+02 8.060178e+02 8.353358e-01 8.435681e-01 8.072817e-01 8.353562e-01 8.185586e-01 3.563996e-01 3.605971e-01 3.576932e-01 3.422803e-01 3.483266e-01 3.109727e-01 3.110238e-01 3.113149e-01 3.120773e-01 3.125013e-01 1.525951e+03 1.512384e+03 1.493226e+03 1.527900e+03 1.478447e+03 8.055587e+02 8.065308e+02 8.046937e+02 8.054974e+02 8.047428e+02 1.530284e+03 1.516179e+03 1.499198e+03 1.532314e+03 1.483640e+03 7.160000e+00 7.090000e+00 7.150000e+00 7.150000e+00 7.040000e+00 1.033618e+00 1.017366e+00 1.033633e+00 1.033591e+00 1.018015e+00 8.012621e+00 9.240202e+00 7.974426e+00 8.013498e+00 9.821885e+00 1.000000e+00 -5.525502e-04 -1.130983e-03 -5.465129e-04 -5.535597e-04 -1.122607e-03 -8.192680e-02 -7.673531e-02 -8.301794e-02 -8.917872e-02 -8.475192e-02 3.525070e-01 3.767539e-01 3.102923e-01 3.587497e-01 3.416167e-01
1.132500e+03 1.132500e+03 -2.265000e+03 3.000000e+01 1.238164e+02 1.242308e+02 1.205305e+02 1.238371e+02 1.213547e+02 1.816539e+03 1.797819e+03 1.774248e+03 1.843290e+03 1.781625e+03 1.816490e+03 1.797772e+03 1.774208e+03 1.843231e+03 1.781576e+03 1.818469e+03 1.799771e+03 1.776221e+03 1.845190e+03 1.783589e+03 2.494444e+03 2.450954e+03 2.493733e+03 2.494619e+03 2.445462e+03 2.450738e+03 2.410648e+03 2.450082e+03 2.450624e+03 2.388879e+03 1.355296e+03 1.355698e+03 1.355062e+03 1.355266e+03 1.354676e+03 1.208095e+03 1.208098e+03 1.208035e+03 1.208100e+03 1.208281e+03 4.905755e+02 4.911678e+02 4.902544e+02 4.905383e+02 4.905423e+02 9.292197e+02 9.304012e+02 9.282318e+02 9.291467e+02 9.283922e+02 1.734039e+03 1.717873e+03 1.695825e+03 1.736404e+03 1.679019e+03 1.736394e+03 1.720319e+03 1.698682e+03 1.738757e+03 1.681731e+03 2.085588e+03 2.041687e+03 2.092523e+03 2.091752e+03 2.033133e+03 1.620167e+03 1.573413e+03 1.638317e+03 1.619107e+03 1.564118e+03 2.053883e+03 2.010637e+03 2.059430e+03 2.060933e+03 2.001452e+03 2.228786e+03 2.182325e+03 2.225821e+03 2.241801e+03 2.170723e+03 1.250365e+03 1.250884e+03 1.249773e+03 1.249157e+03 1.248321e+03 9.330320e+02 9.336277e+02 9.328157e+02 9.297664e+02 9.305687e+02 8.311483e-01 8.400064e-01 8.019322e-01 8.311751e-01 8.140225e-01 3.548964e-01 3.593258e-01 3.562485e-01 3.405394e-01 3.469456e-01 3.107874e-01 3.108403e-01 3.111391e-01 3.118987e-01 3.123318e-01 1.733773e+03 1.718405e+03 1.693754e+03 1.736043e+03 1.678148e+03 9.293817e+02 9.305630e+02 9.283939e+02 9.293087e+02 9.285539e+02 1.737540e+03 1.721473e+03 1.699443e+03 1.739903e+03 1.682841e+03 9.280000e+00 9.190000e+00 9.270000e+00 9.270000e+00 9.130000e+00 1.027296e+00 1.010345e+00 1.027303e+00 1.027269e+00 1.010966e+00 2.243939e+00 2.667758e+00 2.236035e+00 2.243939e+00 2.847585e+00 1.000000e+00 -4.956055e-04 -1.106818e-03 -4.893766e-04 -4.966362e-04 -1.098346e-03 -8.145779e-02 -7.597533e-02 -8.256855e-02 -8.888913e-02 -8.417715e-02 3.521520e-01 3.777258e-01 3.084709e-01 3.585814e-01 3.411254e-01
1.280000e+03 1.280000e+03 -2.560000e+03 3.000000e+01 1.244035e+02 1.248882e+02 1.209013e+02 1.244249e+02 1.218293e+02 2.039656e+03 2.018582e+03 1.989552e+03 2.070176e+03 1.999169e+03 2.039619e+03 2.018534e+03 1.989517e+03 2.070132e+03 1.999126e+03 2.041383e+03 2.020317e+03 1.991314e+03 2.071876e+03 2.000922e+03 2.795532e+03 2.745152e+03 2.794724e+03 2.795731e+03 2.739197e+03 2.747675e+03 2.701259e+03 2.746921e+03 2.747547e+03 2.677500e+03 1.530546e+03 1.531011e+03 1.530275e+03 1.530511e+03 1.529853e+03 1.365088e+03 1.365092e+03 1.365020e+03 1.365094e+03 1.365296e+03 5.574683e+02 5.581630e+02 5.571000e+02 5.574255e+02 5.574596e+02 1.053202e+03 1.054596e+03 1.052088e+03 1.053118e+03 1.052364e+03 1.939383e+03 1.921361e+03 1.893803e+03 1.942086e+03 1.876223e+03 1.941580e+03 1.923643e+03 1.896445e+03 1.944279e+03 1.878756e+03 2.331243e+03 2.280371e+03 2.339319e+03 2.338382e+03 2.271692e+03 1.817766e+03 1.762713e+03 1.840152e+03 1.816478e+03 1.754498e+03 2.302873e+03 2.252630e+03 2.309628e+03 2.310827e+03 2.243343e+03 2.496873e+03 2.442896e+03 2.493401e+03 2.511872e+03 2.430770e+03 1.411134e+03 1.411764e+03 1.410496e+03 1.409757e+03 1.408895e+03 1.057940e+03 1.058595e+03 1.057630e+03 1.054266e+03 1.055085e+03 8.275381e-01 8.369593e-01 7.972914e-01 8.275707e-01 8.101164e-01 3.535968e-01 3.582306e-01 3.550019e-01 3.390296e-01 3.457541e-01 3.106219e-01 3.106763e-01 3.109816e-01 3.117382e-01 3.121794e-01 1.939255e+03 1.922189e+03 1.891575e+03 1.941848e+03 1.875401e+03 1.053365e+03 1.054758e+03 1.052251e+03 1.053280e+03 1.052527e+03 1.942612e+03 1.924682e+03 1.897142e+03 1.945312e+03 1.879753e+03 1.160000e+01 1.150000e+01 1.160000e+01 1.160000e+01 1.140000e+01 1.021839e+00 1.004282e+00 1.021839e+00 1.021812e+00 1.004879e+00 6.385740e-01 7.781524e-01 6.333541e-01 6.385740e-01 8.430970e-01 1.000000e+00 -4.466698e-04 -1.086910e-03 -4.402739e-04 -4.477185e-04 -1.078359e-03 -8.104734e-02 -7.530777e-02 -8.217381e-02 -8.863789e-02 -8.367215e-02 3.518478e-01 3.785944e-01 3.068751e-01 3.584437e-01 3.407065e-01
1.427500e+03 1.427500e+03 -2.855000e+03 3.000000e+01 1.249071e+02 1.254581e+02 1.212085e+02 1.249292e+02 1.222332e+02 2.261385e+03 2.238006e+03 2.203158e+03 2.295699e+03 2.215226e+03 2.261349e+03 2.237963e+03 2.203129e+03 2.295666e+03 2.215189e+03 2.262942e+03 2.239572e+03 2.204753e+03 2.297239e+03 2.216811e+03 3.094502e+03 3.037145e+03 3.093598e+03 3.094726e+03 3.030742e+03 3.042621e+03 2.989803e+03 3.041768e+03 3.042480e+03 2.964110e+03 1.705683e+03 1.706212e+03 1.705375e+03 1.705645e+03 1.704919e+03 1.522081e+03 1.522085e+03 1.522004e+03 1.522088e+03 1.522309e+03 6.246710e+02 6.254702e+02 6.242546e+02 6.246226e+02 6.246885e+02 1.177336e+03 1.178944e+03 1.176093e+03 1.177240e+03 1.176489e+03 2.142755e+03 2.122971e+03 2.089478e+03 2.145798e+03 2.071362e+03 2.144817e+03 2.125112e+03 2.091947e+03 2.147857e+03 2.073743e+03 2.575743e+03 2.517775e+03 2.585030e+03 2.583865e+03 2.509081e+03 2.013325e+03 1.949782e+03 2.040120e+03 2.011809e+03 1.942825e+03 2.550090e+03 2.492726e+03 2.558122e+03 2.558966e+03 2.483448e+03 2.763182e+03 2.701584e+03 2.759191e+03 2.780177e+03 2.688992e+03 1.572009e+03 1.572750e+03 1.571322e+03 1.570465e+03 1.569573e+03 1.182857e+03 1.183575e+03 1.182455e+03 1.178775e+03 1.179617e+03 8.243708e-01 8.343044e-01 7.931978e-01 8.244089e-01 8.066934e-01 3.524542e-01 3.572705e-01 3.539077e-01 3.376986e-01 3.447083e-01 3.104722e-01 3.105280e-01 3.108389e-01 3.115926e-01 3.120408e-01 2.142703e+03 2.124038e+03 2.087028e+03 2.145623e+03 2.070528e+03 1.177499e+03 1.179107e+03 1.176256e+03 1.177403e+03 1.176652e+03 2.145761e+03 2.126063e+03 2.092592e+03 2.148801e+03 2.074654e+03 1.420000e+01 1.400000e+01 1.420000e+01 1.420000e+01 1.400000e+01 1.017046e+00 9.989554e-01 1.017041e+00 1.017020e+00 9.995323e-01 1.835395e-01 2.307324e-01 1.847428e-01 1.835395e-01 2.512653e-01 1.000000e+00 -4.038429e-04 -1.070132e-03 -3.973001e-04 -4.049070e-04 -1.061516e-03 -8.068256e-02 -7.471271e-02 -8.182184e-02 -8.841625e-02 -8.322188e-02 3.515821e-01 3.793796e-01 3.054557e-01 3.583283e-01 3.403423e-01
